root,arm,benchmark,model,n_seeds,seed_min,seed_max,seeds,n_rows,dup_rows,n_files,n_hf,n_lf,max_budget_last,mtime_min,mtime_max,extra,cols
ext_chem_20260909/results_confirm_ext,gp_ei,Elastic-CHGNet,MFGP,40,42,81,"42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81",40,0,40,"15,18,30","319,354,600",59.99999999999936,2026-09-13 18:20,2026-09-13 21:15,"{""gp_acq"": [""ei""]}",auc benchmark budget_used ece_lf_final ece_lf_mean elapsed final_regret fit_failed_at gp_acq model n_hf n_lf nll_lf_final nll_lf_mean pick_prec_top5 resumed_from seed sharp_lf_final sharp_lf_mean
ext_chem_20260909/results_confirm_ext,gp_ei,Elastic-CHGNet,SparseMFGP,40,42,81,"42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81",40,0,40,15,319,30.95000000000016,2026-09-13 21:07,2026-09-13 21:45,"{""gp_acq"": [""ei""]}",auc benchmark budget_used ece_lf_final ece_lf_mean elapsed final_regret fit_failed_at gp_acq model n_hf n_lf nll_lf_final nll_lf_mean pick_prec_top5 resumed_from seed sharp_lf_final sharp_lf_mean
ext_chem_20260909/results_confirm_ext,gp_ei,Elastic-MatterSim,DKL,40,42,81,"42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81",40,0,40,"15,16,18,21","306,319,354,401",41.049999999999926,2026-09-13 19:49,2026-09-13 21:08,"{""gp_acq"": [""ei""]}",auc benchmark budget_used ece_lf_final ece_lf_mean elapsed final_regret fit_failed_at gp_acq model n_hf n_lf nll_lf_final nll_lf_mean pick_prec_top5 resumed_from seed sharp_lf_final sharp_lf_mean
ext_chem_20260909/results_confirm_ext,gp_ei,Elastic-MatterSim,MFGP,40,42,81,"42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81",40,0,40,"15,18,23,28,30","319,354,449,544,600",59.99999999999936,2026-09-13 18:30,2026-09-13 21:15,"{""gp_acq"": [""ei""]}",auc benchmark budget_used ece_lf_final ece_lf_mean elapsed final_regret fit_failed_at gp_acq model n_hf n_lf nll_lf_final nll_lf_mean pick_prec_top5 resumed_from seed sharp_lf_final sharp_lf_mean
ext_chem_20260909/results_confirm_ext,gp_ei,Elastic-MatterSim,SparseMFGP,40,42,81,"42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81",40,0,40,15,319,30.95000000000016,2026-09-13 21:08,2026-09-13 21:45,"{""gp_acq"": [""ei""]}",auc benchmark budget_used ece_lf_final ece_lf_mean elapsed final_regret fit_failed_at gp_acq model n_hf n_lf nll_lf_final nll_lf_mean pick_prec_top5 resumed_from seed sharp_lf_final sharp_lf_mean
ext_chem_20260909/results_confirm_ext,gp_ei,Elastic-SevenNet,DKL,40,42,81,"42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81",40,0,40,"15,16,21","306,319,401",41.049999999999926,2026-09-13 19:49,2026-09-13 21:06,"{""gp_acq"": [""ei""]}",auc benchmark budget_used ece_lf_final ece_lf_mean elapsed final_regret fit_failed_at gp_acq model n_hf n_lf nll_lf_final nll_lf_mean pick_prec_top5 resumed_from seed sharp_lf_final sharp_lf_mean
ext_chem_20260909/results_confirm_ext,gp_ei,Elastic-SevenNet,MFGP,40,42,81,"42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81",40,0,40,"15,21,30","319,401,600",59.99999999999936,2026-09-13 18:21,2026-09-13 21:11,"{""gp_acq"": [""ei""]}",auc benchmark budget_used ece_lf_final ece_lf_mean elapsed final_regret fit_failed_at gp_acq model n_hf n_lf nll_lf_final nll_lf_mean pick_prec_top5 resumed_from seed sharp_lf_final sharp_lf_mean
ext_chem_20260909/results_confirm_ext,gp_ei,Elastic-SevenNet,SparseMFGP,40,42,81,"42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81",40,0,40,15,319,30.95000000000016,2026-09-13 20:58,2026-09-13 21:41,"{""gp_acq"": [""ei""]}",auc benchmark budget_used ece_lf_final ece_lf_mean elapsed final_regret fit_failed_at gp_acq model n_hf n_lf nll_lf_final nll_lf_mean pick_prec_top5 resumed_from seed sharp_lf_final sharp_lf_mean
ext_chem_20260909/results_confirm_ext,gp_ei,ExptGap-PBE,DKL,40,42,81,"42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81",40,0,40,"15,21,25,28,30","319,401,497,544,600",59.99999999999936,2026-09-13 18:43,2026-09-13 21:07,"{""gp_acq"": [""ei""]}",auc benchmark budget_used ece_lf_final ece_lf_mean elapsed final_regret fit_failed_at gp_acq model n_hf n_lf nll_lf_final nll_lf_mean pick_prec_top5 resumed_from seed sharp_lf_final sharp_lf_mean
ext_chem_20260909/results_confirm_ext,gp_ei,ExptGap-PBE,MFGP,40,42,81,"42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81",40,0,40,"15,16,21,30","306,319,401,600",59.99999999999936,2026-09-13 19:06,2026-09-13 21:45,"{""gp_acq"": [""ei""]}",auc benchmark budget_used ece_lf_final ece_lf_mean elapsed final_regret fit_failed_at gp_acq model n_hf n_lf nll_lf_final nll_lf_mean pick_prec_top5 resumed_from seed sharp_lf_final sharp_lf_mean
ext_chem_20260909/results_confirm_ext,gp_ei,ExptGap-PBE,SparseMFGP,40,42,81,"42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81",40,0,40,15,319,30.95000000000016,2026-09-13 20:24,2026-09-13 21:10,"{""gp_acq"": [""ei""]}",auc benchmark budget_used ece_lf_final ece_lf_mean elapsed final_regret fit_failed_at gp_acq model n_hf n_lf nll_lf_final nll_lf_mean pick_prec_top5 resumed_from seed sharp_lf_final sharp_lf_mean
ext_chem_20260909/results_confirm_ext_slurm,blr_replace__hf_argmin,Elastic-CHGNet,Adapter,40,42,81,"42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81",40,0,40,30,600,59.99999999999936,2026-09-13 17:46,2026-09-13 18:51,"{""act"": [""tanh""], ""hf_head"": [""blr_replace""], ""lf_target"": [""hf_argmin""], ""warm"": [""0""]}",act auc benchmark budget_used ece_lf_final ece_lf_mean elapsed final_regret fit_failed_at hf_head lf_target model n_hf n_lf nll_lf_final nll_lf_mean pick_prec_top5 resumed_from seed sharp_lf_final sharp_lf_mean warm
ext_chem_20260909/results_confirm_ext_slurm,blr_replace__hf_argmin,Elastic-CHGNet,Curriculum,40,42,81,"42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81",40,0,40,30,600,59.99999999999936,2026-09-13 17:35,2026-09-13 18:54,"{""act"": [""tanh""], ""hf_head"": [""blr_replace""], ""lf_target"": [""hf_argmin""], ""warm"": [""0""]}",act auc benchmark budget_used ece_lf_final ece_lf_mean elapsed final_regret fit_failed_at hf_head lf_target model n_hf n_lf nll_lf_final nll_lf_mean pick_prec_top5 resumed_from seed sharp_lf_final sharp_lf_mean warm
ext_chem_20260909/results_confirm_ext_slurm,blr_replace__hf_argmin,Elastic-CHGNet,DNGOGradient,40,42,81,"42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81",40,0,40,30,600,59.99999999999936,2026-09-13 17:37,2026-09-13 18:58,"{""act"": [""tanh""], ""hf_head"": [""blr_replace""], ""lf_target"": [""hf_argmin""], ""warm"": [""0""]}",act auc benchmark budget_used ece_lf_final ece_lf_mean elapsed final_regret fit_failed_at hf_head lf_target model n_hf n_lf nll_lf_final nll_lf_mean pick_prec_top5 resumed_from seed sharp_lf_final sharp_lf_mean warm
ext_chem_20260909/results_confirm_ext_slurm,blr_replace__hf_argmin,Elastic-CHGNet,DNGOJoint,40,42,81,"42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81",40,0,40,30,600,59.99999999999936,2026-09-13 17:33,2026-09-13 18:48,"{""act"": [""tanh""], ""hf_head"": [""blr_replace""], ""lf_target"": [""hf_argmin""], ""warm"": [""0""]}",act auc benchmark budget_used ece_lf_final ece_lf_mean elapsed final_regret fit_failed_at hf_head lf_target model n_hf n_lf nll_lf_final nll_lf_mean pick_prec_top5 resumed_from seed sharp_lf_final sharp_lf_mean warm
ext_chem_20260909/results_confirm_ext_slurm,blr_replace__hf_argmin,Elastic-CHGNet,DomainAdaptationMMD,40,42,81,"42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81",40,0,40,30,600,59.99999999999936,2026-09-13 17:33,2026-09-13 18:53,"{""act"": [""tanh""], ""hf_head"": [""blr_replace""], ""lf_target"": [""hf_argmin""], ""warm"": [""0""]}",act auc benchmark budget_used ece_lf_final ece_lf_mean elapsed final_regret fit_failed_at hf_head lf_target model n_hf n_lf nll_lf_final nll_lf_mean pick_prec_top5 resumed_from seed sharp_lf_final sharp_lf_mean warm
ext_chem_20260909/results_confirm_ext_slurm,blr_replace__hf_argmin,Elastic-CHGNet,Progressive,40,42,81,"42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81",40,0,40,30,600,59.99999999999936,2026-09-13 17:32,2026-09-13 18:46,"{""act"": [""tanh""], ""hf_head"": [""blr_replace""], ""lf_target"": [""hf_argmin""], ""warm"": [""0""]}",act auc benchmark budget_used ece_lf_final ece_lf_mean elapsed final_regret fit_failed_at hf_head lf_target model n_hf n_lf nll_lf_final nll_lf_mean pick_prec_top5 resumed_from seed sharp_lf_final sharp_lf_mean warm
ext_chem_20260909/results_confirm_ext_slurm,blr_replace__hf_argmin,Elastic-CHGNet,Sequential,40,42,81,"42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81",40,0,40,30,600,59.99999999999936,2026-09-13 17:33,2026-09-13 18:54,"{""act"": [""tanh""], ""hf_head"": [""blr_replace""], ""lf_target"": [""hf_argmin""], ""warm"": [""0""]}",act auc benchmark budget_used ece_lf_final ece_lf_mean elapsed final_regret fit_failed_at hf_head lf_target model n_hf n_lf nll_lf_final nll_lf_mean pick_prec_top5 resumed_from seed sharp_lf_final sharp_lf_mean warm
ext_chem_20260909/results_confirm_ext_slurm,blr_replace__hf_argmin,Elastic-CHGNet,SoftParameterSharing,40,42,81,"42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81",40,0,40,30,600,59.99999999999936,2026-09-13 17:32,2026-09-13 18:51,"{""act"": [""tanh""], ""hf_head"": [""blr_replace""], ""lf_target"": [""hf_argmin""], ""warm"": [""0""]}",act auc benchmark budget_used ece_lf_final ece_lf_mean elapsed final_regret fit_failed_at hf_head lf_target model n_hf n_lf nll_lf_final nll_lf_mean pick_prec_top5 resumed_from seed sharp_lf_final sharp_lf_mean warm
ext_chem_20260909/results_confirm_ext_slurm,blr_replace__hf_argmin,Elastic-CHGNet,TwoStageJoint,40,42,81,"42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81",40,0,40,30,600,59.99999999999936,2026-09-13 17:33,2026-09-13 18:48,"{""act"": [""tanh""], ""hf_head"": [""blr_replace""], ""lf_target"": [""hf_argmin""], ""warm"": [""0""]}",act auc benchmark budget_used ece_lf_final ece_lf_mean elapsed final_regret fit_failed_at hf_head lf_target model n_hf n_lf nll_lf_final nll_lf_mean pick_prec_top5 resumed_from seed sharp_lf_final sharp_lf_mean warm
ext_chem_20260909/results_confirm_ext_slurm,blr_replace__hf_argmin,Elastic-MatterSim,Adapter,40,42,81,"42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81",40,0,40,30,600,59.99999999999936,2026-09-13 17:42,2026-09-13 18:54,"{""act"": [""tanh""], ""hf_head"": [""blr_replace""], ""lf_target"": [""hf_argmin""], ""warm"": [""0""]}",act auc benchmark budget_used ece_lf_final ece_lf_mean elapsed final_regret fit_failed_at hf_head lf_target model n_hf n_lf nll_lf_final nll_lf_mean pick_prec_top5 resumed_from seed sharp_lf_final sharp_lf_mean warm
ext_chem_20260909/results_confirm_ext_slurm,blr_replace__hf_argmin,Elastic-MatterSim,Curriculum,40,42,81,"42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81",40,0,40,30,600,59.99999999999936,2026-09-13 17:38,2026-09-13 18:51,"{""act"": [""tanh""], ""hf_head"": [""blr_replace""], ""lf_target"": [""hf_argmin""], ""warm"": [""0""]}",act auc benchmark budget_used ece_lf_final ece_lf_mean elapsed final_regret fit_failed_at hf_head lf_target model n_hf n_lf nll_lf_final nll_lf_mean pick_prec_top5 resumed_from seed sharp_lf_final sharp_lf_mean warm
ext_chem_20260909/results_confirm_ext_slurm,blr_replace__hf_argmin,Elastic-MatterSim,DNGOGradient,40,42,81,"42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81",40,0,40,30,600,59.99999999999936,2026-09-13 17:43,2026-09-13 18:56,"{""act"": [""tanh""], ""hf_head"": [""blr_replace""], ""lf_target"": [""hf_argmin""], ""warm"": [""0""]}",act auc benchmark budget_used ece_lf_final ece_lf_mean elapsed final_regret fit_failed_at hf_head lf_target model n_hf n_lf nll_lf_final nll_lf_mean pick_prec_top5 resumed_from seed sharp_lf_final sharp_lf_mean warm
ext_chem_20260909/results_confirm_ext_slurm,blr_replace__hf_argmin,Elastic-MatterSim,DNGOJoint,40,42,81,"42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81",40,0,40,30,600,59.99999999999936,2026-09-13 17:38,2026-09-13 18:55,"{""act"": [""tanh""], ""hf_head"": [""blr_replace""], ""lf_target"": [""hf_argmin""], ""warm"": [""0""]}",act auc benchmark budget_used ece_lf_final ece_lf_mean elapsed final_regret fit_failed_at hf_head lf_target model n_hf n_lf nll_lf_final nll_lf_mean pick_prec_top5 resumed_from seed sharp_lf_final sharp_lf_mean warm
ext_chem_20260909/results_confirm_ext_slurm,blr_replace__hf_argmin,Elastic-MatterSim,DomainAdaptationMMD,40,42,81,"42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81",40,0,40,30,600,59.99999999999936,2026-09-13 17:39,2026-09-13 18:55,"{""act"": [""tanh""], ""hf_head"": [""blr_replace""], ""lf_target"": [""hf_argmin""], ""warm"": [""0""]}",act auc benchmark budget_used ece_lf_final ece_lf_mean elapsed final_regret fit_failed_at hf_head lf_target model n_hf n_lf nll_lf_final nll_lf_mean pick_prec_top5 resumed_from seed sharp_lf_final sharp_lf_mean warm
ext_chem_20260909/results_confirm_ext_slurm,blr_replace__hf_argmin,Elastic-MatterSim,Progressive,40,42,81,"42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81",40,0,40,30,600,59.99999999999936,2026-09-13 17:38,2026-09-13 18:53,"{""act"": [""tanh""], ""hf_head"": [""blr_replace""], ""lf_target"": [""hf_argmin""], ""warm"": [""0""]}",act auc benchmark budget_used ece_lf_final ece_lf_mean elapsed final_regret fit_failed_at hf_head lf_target model n_hf n_lf nll_lf_final nll_lf_mean pick_prec_top5 resumed_from seed sharp_lf_final sharp_lf_mean warm
ext_chem_20260909/results_confirm_ext_slurm,blr_replace__hf_argmin,Elastic-MatterSim,Sequential,40,42,81,"42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81",40,0,40,30,600,59.99999999999936,2026-09-13 17:35,2026-09-13 18:46,"{""act"": [""tanh""], ""hf_head"": [""blr_replace""], ""lf_target"": [""hf_argmin""], ""warm"": [""0""]}",act auc benchmark budget_used ece_lf_final ece_lf_mean elapsed final_regret fit_failed_at hf_head lf_target model n_hf n_lf nll_lf_final nll_lf_mean pick_prec_top5 resumed_from seed sharp_lf_final sharp_lf_mean warm
ext_chem_20260909/results_confirm_ext_slurm,blr_replace__hf_argmin,Elastic-MatterSim,SoftParameterSharing,40,42,81,"42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81",40,0,40,30,600,59.99999999999936,2026-09-13 17:42,2026-09-13 18:54,"{""act"": [""tanh""], ""hf_head"": [""blr_replace""], ""lf_target"": [""hf_argmin""], ""warm"": [""0""]}",act auc benchmark budget_used ece_lf_final ece_lf_mean elapsed final_regret fit_failed_at hf_head lf_target model n_hf n_lf nll_lf_final nll_lf_mean pick_prec_top5 resumed_from seed sharp_lf_final sharp_lf_mean warm
ext_chem_20260909/results_confirm_ext_slurm,blr_replace__hf_argmin,Elastic-MatterSim,TwoStageJoint,40,42,81,"42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81",40,0,40,30,600,59.99999999999936,2026-09-13 17:39,2026-09-13 18:54,"{""act"": [""tanh""], ""hf_head"": [""blr_replace""], ""lf_target"": [""hf_argmin""], ""warm"": [""0""]}",act auc benchmark budget_used ece_lf_final ece_lf_mean elapsed final_regret fit_failed_at hf_head lf_target model n_hf n_lf nll_lf_final nll_lf_mean pick_prec_top5 resumed_from seed sharp_lf_final sharp_lf_mean warm
ext_chem_20260909/results_confirm_ext_slurm,blr_replace__hf_argmin,Elastic-SevenNet,Adapter,40,42,81,"42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81",40,0,40,30,600,59.99999999999936,2026-09-13 17:39,2026-09-13 18:52,"{""act"": [""tanh""], ""hf_head"": [""blr_replace""], ""lf_target"": [""hf_argmin""], ""warm"": [""0""]}",act auc benchmark budget_used ece_lf_final ece_lf_mean elapsed final_regret fit_failed_at hf_head lf_target model n_hf n_lf nll_lf_final nll_lf_mean pick_prec_top5 resumed_from seed sharp_lf_final sharp_lf_mean warm
ext_chem_20260909/results_confirm_ext_slurm,blr_replace__hf_argmin,Elastic-SevenNet,Curriculum,40,42,81,"42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81",40,0,40,30,600,59.99999999999936,2026-09-13 17:45,2026-09-13 18:51,"{""act"": [""tanh""], ""hf_head"": [""blr_replace""], ""lf_target"": [""hf_argmin""], ""warm"": [""0""]}",act auc benchmark budget_used ece_lf_final ece_lf_mean elapsed final_regret fit_failed_at hf_head lf_target model n_hf n_lf nll_lf_final nll_lf_mean pick_prec_top5 resumed_from seed sharp_lf_final sharp_lf_mean warm
ext_chem_20260909/results_confirm_ext_slurm,blr_replace__hf_argmin,Elastic-SevenNet,DNGOGradient,40,42,81,"42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81",40,0,40,30,600,59.99999999999936,2026-09-13 17:45,2026-09-13 18:57,"{""act"": [""tanh""], ""hf_head"": [""blr_replace""], ""lf_target"": [""hf_argmin""], ""warm"": [""0""]}",act auc benchmark budget_used ece_lf_final ece_lf_mean elapsed final_regret fit_failed_at hf_head lf_target model n_hf n_lf nll_lf_final nll_lf_mean pick_prec_top5 resumed_from seed sharp_lf_final sharp_lf_mean warm
ext_chem_20260909/results_confirm_ext_slurm,blr_replace__hf_argmin,Elastic-SevenNet,DNGOJoint,40,42,81,"42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81",40,0,40,30,600,59.99999999999936,2026-09-13 17:47,2026-09-13 18:56,"{""act"": [""tanh""], ""hf_head"": [""blr_replace""], ""lf_target"": [""hf_argmin""], ""warm"": [""0""]}",act auc benchmark budget_used ece_lf_final ece_lf_mean elapsed final_regret fit_failed_at hf_head lf_target model n_hf n_lf nll_lf_final nll_lf_mean pick_prec_top5 resumed_from seed sharp_lf_final sharp_lf_mean warm
ext_chem_20260909/results_confirm_ext_slurm,blr_replace__hf_argmin,Elastic-SevenNet,DomainAdaptationMMD,40,42,81,"42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81",40,0,40,30,600,59.99999999999936,2026-09-13 17:40,2026-09-13 18:56,"{""act"": [""tanh""], ""hf_head"": [""blr_replace""], ""lf_target"": [""hf_argmin""], ""warm"": [""0""]}",act auc benchmark budget_used ece_lf_final ece_lf_mean elapsed final_regret fit_failed_at hf_head lf_target model n_hf n_lf nll_lf_final nll_lf_mean pick_prec_top5 resumed_from seed sharp_lf_final sharp_lf_mean warm
ext_chem_20260909/results_confirm_ext_slurm,blr_replace__hf_argmin,Elastic-SevenNet,Progressive,40,42,81,"42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81",40,0,40,30,600,59.99999999999936,2026-09-13 17:42,2026-09-13 18:48,"{""act"": [""tanh""], ""hf_head"": [""blr_replace""], ""lf_target"": [""hf_argmin""], ""warm"": [""0""]}",act auc benchmark budget_used ece_lf_final ece_lf_mean elapsed final_regret fit_failed_at hf_head lf_target model n_hf n_lf nll_lf_final nll_lf_mean pick_prec_top5 resumed_from seed sharp_lf_final sharp_lf_mean warm
ext_chem_20260909/results_confirm_ext_slurm,blr_replace__hf_argmin,Elastic-SevenNet,Sequential,40,42,81,"42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81",40,0,40,30,600,59.99999999999936,2026-09-13 17:43,2026-09-13 18:51,"{""act"": [""tanh""], ""hf_head"": [""blr_replace""], ""lf_target"": [""hf_argmin""], ""warm"": [""0""]}",act auc benchmark budget_used ece_lf_final ece_lf_mean elapsed final_regret fit_failed_at hf_head lf_target model n_hf n_lf nll_lf_final nll_lf_mean pick_prec_top5 resumed_from seed sharp_lf_final sharp_lf_mean warm
